Row_No,DBMS,IM,CF,MG,RAM_Size,Gen,GM,IC,DB_Size,QNo,AGG,SQ,NumJoins,NumFTAtts,NumAllAtts,NumAllTbl,NumDsTbl,CW,OB,HDT,DHT,PF,NumIK,KT,KU,ET,ETN,OV
1729,OmniSci,T,T,F,64,1080ti,11,-,1,Q14,T,F,1.0,4.0,6.0,2.0,2.0,T,F,13192.24,109.059,,5,927.9889999999999,0,18000,843,8.08318
1730,OmniSci,T,T,F,64,1080ti,11,-,1,Q15,T,T,1.0,4.0,8.0,2.0,2.0,F,T,13297.3,1.52823,,122,1609.8,0,230000,748,8.68887
1731,OmniSci,T,T,F,64,1080ti,11,-,1,Q16,T,T,1.0,0.0,8.0,3.0,3.0,F,T,1943.3400000000001,34.35519,,7,1847.4299999999998,0,1733000,2618,8.15409
1732,OmniSci,T,T,F,64,1080ti,11,-,1,Q17,T,T,2.0,3.0,6.0,3.0,2.0,F,F,11749.9,1674.03,,11,12062.05,0.2,340000,1263,8.38347
1733,OmniSci,T,T,F,64,1080ti,11,-,1,Q18,T,T,2.0,2.0,8.0,4.0,3.0,F,T,19057.19,14116.61,,17,8495.23,0.1,1281000,2412,9.15606
1734,OmniSci,T,T,F,64,1080ti,11,-,1,Q19,T,F,1.0,6.0,10.0,2.0,2.0,F,F,19919.38,54.56,,3,7292.5,0.1,27000,869,7.43661
1735,OmniSci,T,T,F,64,1080ti,11,-,1,Q20,T,T,2.0,3.0,17.0,5.0,5.0,F,T,14914.23,4.61444,,23,33369030.0,0.4,1673000,3098,10.35454
1736,OmniSci,T,T,F,64,1080ti,11,-,1,Q21,T,T,3.0,4.0,16.0,6.0,4.0,F,T,,,,,,-,,-,
1737,OmniSci,T,T,F,64,1080ti,11,-,1,Q22,T,T,0.0,0.0,4.0,3.0,2.0,F,T,,,,,,-,,-,
1738,OmniSci,T,T,F,64,1080ti,11,-,2,Q1,T,F,0.0,7.0,7.0,1.0,1.0,F,T,107268.56999999999,20.032,,2,65841.09999999999,1.1,76000,1328,10.78895
1739,OmniSci,T,T,F,64,1080ti,11,-,2,Q2,T,T,8.0,0.0,16.0,10.0,5.0,F,T,4008.0799999999995,1434.11,,39,37308520.0,83.1,35338000,39075,9.51955
1740,OmniSci,T,T,F,64,1080ti,11,-,2,Q3,T,F,2.0,4.0,10.0,3.0,3.0,F,T,31608.48,205.153,,12,22657.94,0.4,210000,1244,8.25279
1741,OmniSci,T,T,F,64,1080ti,11,-,2,Q4,T,T,0.0,3.0,7.0,2.0,2.0,F,T,25575.89,27273.92,,69,5040.79,0.1,1951000,3162,11.83994
1742,OmniSci,T,T,F,64,1080ti,11,-,2,Q5,T,F,5.0,4.0,16.0,6.0,6.0,F,T,35228.33,77.792,,67,6018.5,0.1,37000,962,8.18022
1743,OmniSci,T,T,F,64,1080ti,11,-,2,Q6,T,F,0.0,4.0,4.0,1.0,1.0,F,F,30929.73,52.24,,1,982.891,0,8000,729,3.60549
1744,OmniSci,T,T,F,64,1080ti,11,-,2,Q7,T,T,5.0,5.0,15.0,6.0,5.0,F,T,34125.45,42.016,,12,20645.39,0.4,35000,897,7.98012
1745,OmniSci,T,T,F,64,1080ti,11,-,2,Q8,T,T,7.0,5.0,19.0,8.0,8.0,T,T,35197.88,121.92,,85,13935.94,0.2,54000,1075,8.22925
1746,OmniSci,T,T,F,64,1080ti,11,-,2,Q9,T,T,5.0,6.0,16.0,6.0,6.0,F,T,45276.53,24.16,,12,50296.93,0.9,67000,1005,8.1356
1747,OmniSci,T,T,F,64,1080ti,11,-,2,Q10,T,F,3.0,4.0,16.0,4.0,4.0,F,T,31093.86,1195.72,,16,71245.94,1.2,164000,1224,8.32018
1748,OmniSci,T,T,F,64,1080ti,11,-,2,Q11,T,T,4.0,0.0,8.0,6.0,3.0,F,T,3645.42,1647.28,,30,837.45,0,115000,1160,8.92968
1749,OmniSci,T,T,F,64,1080ti,11,-,2,Q12,T,F,1.0,5.0,7.0,2.0,2.0,T,T,24616.510000000002,42.688,,59,2027.4200000000003,0,28000,839,7.97816
1750,OmniSci,T,T,F,64,1080ti,11,-,2,Q13,T,T,1.0,0.0,6.0,2.0,2.0,F,T,3638.09,1.06225,,59,21351350.0,79.4,22114000,22832,8.26103
1751,OmniSci,T,T,F,64,1080ti,11,-,2,Q14,T,F,1.0,4.0,6.0,2.0,2.0,T,F,27066.75,108.995,,5,2958440.0,0.1,17000,858,8.44572
1752,OmniSci,T,T,F,64,1080ti,11,-,2,Q15,T,T,1.0,4.0,8.0,2.0,2.0,F,T,27153.57,200.994,,12,1939.8,0,195000,779,8.72342
1753,OmniSci,T,T,F,64,1080ti,11,-,2,Q16,T,T,1.0,0.0,8.0,3.0,3.0,F,T,2751.3999999999996,68241.58,,7,3534.58,0,3429000,4358,8.42007
1754,OmniSci,T,T,F,64,1080ti,11,-,2,Q17,T,T,2.0,3.0,6.0,3.0,2.0,F,F,23900.41,2514.21,,11,40135.0,0.7,638000,1635,8.6973
1755,OmniSci,T,T,F,64,1080ti,11,-,2,Q18,T,T,2.0,2.0,8.0,4.0,3.0,F,T,37946.1,26666.59,,17,17018.350000000002,0.2,2492000,3608,8.65485
1756,OmniSci,T,T,F,64,1080ti,11,-,2,Q19,T,F,1.0,6.0,10.0,2.0,2.0,F,F,41054.920000000006,55.617,,3,20965.16,0.4,38000,892,8.18718
1757,OmniSci,T,T,F,64,1080ti,11,-,2,Q20,T,T,2.0,3.0,17.0,5.0,5.0,F,T,29629.05,7766.57,,23,66733.5,0.8,3074000,4584,9.96691
1758,OmniSci,T,T,F,64,1080ti,11,-,2,Q21,T,T,3.0,4.0,16.0,6.0,4.0,F,T,,,,,,,,-,
1759,OmniSci,T,T,F,64,1080ti,11,-,2,Q22,T,T,0.0,0.0,4.0,3.0,2.0,F,T,,,,,,,,-,
1760,OmniSci,T,T,F,64,1080ti,11,-,4,Q1,T,F,0.0,7.0,7.0,1.0,1.0,F,T,182127.04,19.968,,2,237195.18,4,201000,1759,11.99628
1761,OmniSci,T,T,F,64,1080ti,11,-,4,Q2,T,T,8.0,0.0,16.0,10.0,5.0,F,T,7672.679999999999,2571.48,,39,148019570.0,95,145838000,150097,8.95697
1762,OmniSci,T,T,F,64,1080ti,11,-,4,Q3,T,F,2.0,4.0,10.0,3.0,3.0,F,T,80603.93000000001,317.093,,12,46329.78,0.8,426000,1638,8.57542
1763,OmniSci,T,T,F,64,1080ti,11,-,4,Q4,T,T,0.0,3.0,7.0,2.0,2.0,F,T,54557.96,55046.45,,69,9732.720000000001,0.1,3845000,5123,26.93975
1764,OmniSci,T,T,F,64,1080ti,11,-,4,Q5,T,F,5.0,4.0,16.0,6.0,6.0,F,T,61937.69,78.562,,67,12502.64,0.2,44000,1004,7.92284
1765,OmniSci,T,T,F,64,1080ti,11,-,4,Q6,T,F,0.0,4.0,4.0,1.0,1.0,F,F,62140.74,54.594,,1,1840.24,0,9000,789,3.55684
1766,OmniSci,T,T,F,64,1080ti,11,-,4,Q7,T,T,5.0,5.0,15.0,6.0,5.0,F,T,67265.37999999999,42.145,,12,42963.06,0.7,55000,956,7.7928
1767,OmniSci,T,T,F,64,1080ti,11,-,4,Q8,T,T,7.0,5.0,19.0,8.0,8.0,T,T,74455.08,121.86,,85,33351.56,0.6,72000,1180,8.65258
1768,OmniSci,T,T,F,64,1080ti,11,-,4,Q9,T,T,5.0,6.0,16.0,6.0,6.0,F,T,89817.13,24.705,,12,107476.94,1.8,122000,1238,7.62142
1769,OmniSci,T,T,F,64,1080ti,11,-,4,Q10,T,F,3.0,4.0,16.0,4.0,4.0,F,T,62857.03,1792.8,,16,141720.88,2.4,309000,1630,8.34269
1770,OmniSci,T,T,F,64,1080ti,11,-,4,Q11,T,T,4.0,0.0,8.0,6.0,3.0,F,T,7429.87,2611.5,,22,1198.66,0,179000,1257,9.06866
1771,OmniSci,T,T,F,64,1080ti,11,-,4,Q12,T,F,1.0,5.0,7.0,2.0,2.0,T,T,50737.15,42.976,,59,3905.49,0.1,29000,919,7.97667
1772,OmniSci,T,T,F,64,1080ti,11,-,4,Q13,T,T,1.0,0.0,6.0,2.0,2.0,F,T,7239.110000000001,1743.13,,59,86453450.0,90.1,88089000,88518,8.31982
1773,OmniSci,T,T,F,64,1080ti,11,-,4,Q14,T,F,1.0,4.0,6.0,2.0,2.0,T,F,54139.18,110.242,,5,8352.29,0.1,22000,916,8.38132
1774,OmniSci,T,T,F,64,1080ti,11,-,4,Q15,T,T,1.0,4.0,8.0,2.0,2.0,F,T,54111.75,239.651,,12,3994.4,0.1,110000,787,8.99027
1775,OmniSci,T,T,F,64,1080ti,11,-,4,Q16,T,T,1.0,0.0,8.0,3.0,3.0,F,T,4465.89,126917.74,,7,6895.400000000001,0.1,6351000,7254,8.24878
1776,OmniSci,T,T,F,64,1080ti,11,-,4,Q17,T,T,2.0,3.0,6.0,3.0,2.0,F,F,47431.66,5001.8,,11,98558.19,1.1,1237000,2273,8.72882
1777,OmniSci,T,T,F,64,1080ti,11,-,4,Q18,T,T,2.0,2.0,8.0,4.0,3.0,F,T,76447.55,53029.73,,17,34581.130000000005,0.3,4894000,6121,8.6053
1778,OmniSci,T,T,F,64,1080ti,11,-,4,Q19,T,F,1.0,6.0,10.0,2.0,2.0,F,F,81054.92,55.2,,3,50214.55,0.9,68000,1062,10.5896
1779,OmniSci,T,T,F,64,1080ti,11,-,4,Q20,T,T,2.0,3.0,17.0,5.0,5.0,F,T,59364.88,15348.96,,23,133217.66999999998,1.1,6014000,7582,9.95435
1780,OmniSci,T,T,F,64,1080ti,11,-,4,Q21,T,T,3.0,4.0,16.0,6.0,4.0,F,T,,,,,,,,-,
1781,OmniSci,T,T,F,64,1080ti,11,-,4,Q22,T,T,0.0,0.0,4.0,3.0,2.0,F,T,,,,,,,,-,
1782,OmniSci,T,T,F,64,1080ti,11,-,8,Q1,T,F,0.0,7.0,7.0,1.0,1.0,F,T,342505.33999999997,19.584,,2,452305.76,7.7,391000,2737,10.53266
1783,OmniSci,T,T,F,64,1080ti,11,-,8,Q2,T,T,8.0,0.0,16.0,10.0,5.0,F,T,21292.39,14052.81,,39,594506970.0,98.6,592289000,597129,13.36948
1784,OmniSci,T,T,F,64,1080ti,11,-,8,Q3,T,F,2.0,4.0,10.0,3.0,3.0,F,T,155271.59,647.364,,12,94346.43,1.6,879000,2417,18.04427
1785,OmniSci,T,T,F,64,1080ti,11,-,8,Q4,T,T,0.0,3.0,7.0,2.0,2.0,F,T,114080.47,108964.44,,69,19223.68,0.2,7570000,9090,10.90356
1786,OmniSci,T,T,F,64,1080ti,11,-,8,Q5,T,F,5.0,4.0,16.0,6.0,6.0,F,T,125340.34,77.824,,67,27261.36,0.5,58000,1221,8.3148
1787,OmniSci,T,T,F,64,1080ti,11,-,8,Q6,T,F,0.0,4.0,4.0,1.0,1.0,F,F,125027.03,88.769,,1,3515.8,0.1,11000,936,3.58217
1788,OmniSci,T,T,F,64,1080ti,11,-,8,Q7,T,T,5.0,5.0,15.0,6.0,5.0,F,T,134914.68,41.952,,12,91440.41,1.6,100000,1167,7.56974
1789,OmniSci,T,T,F,64,1080ti,11,-,8,Q8,T,T,7.0,5.0,19.0,8.0,8.0,T,T,141398.12,120.8,,85,80061.09,0.9,120000,1437,8.42052
1790,OmniSci,T,T,F,64,1080ti,11,-,8,Q9,T,T,5.0,6.0,16.0,6.0,6.0,F,T,181053.82,24.097,,12,229224.16,3.9,242000,1699,7.84213
1791,OmniSci,T,T,F,64,1080ti,11,-,8,Q10,T,F,3.0,4.0,16.0,4.0,4.0,F,T,125770.70000000001,3.6612,,16,282630.25,4.8,598000,2261,8.16526
1792,OmniSci,T,T,F,64,1080ti,11,-,8,Q11,T,T,4.0,0.0,8.0,6.0,3.0,F,T,14659.53,4.01551,,22,2053.41,0,333000,1415,9.04935
1793,OmniSci,T,T,F,64,1080ti,11,-,8,Q12,T,F,1.0,5.0,7.0,2.0,2.0,T,T,105348.65999999999,43.104,,59,7715.6900000000005,0.1,33000,1121,8.06635
1794,OmniSci,T,T,F,64,1080ti,11,-,8,Q13,T,T,1.0,0.0,6.0,2.0,2.0,F,T,14579.55,2.81546,,59,357323110.0,97.7,356626000,360582,13.10124
1795,OmniSci,T,T,F,64,1080ti,11,-,8,Q14,T,F,1.0,4.0,6.0,2.0,2.0,T,F,107905.81,179.586,,5,21917.88,0.4,36000,1043,8.18213
1796,OmniSci,T,T,F,64,1080ti,11,-,8,Q15,T,T,1.0,4.0,8.0,2.0,2.0,F,T,108434.11,310.02,,12,8021.860000000001,0.1,162000,959,8.91633
1797,OmniSci,T,T,F,64,1080ti,11,-,8,Q16,T,T,1.0,0.0,8.0,3.0,3.0,F,T,8255.73,255.88432,,7,13610.65,0.1,11603000,12525,8.48612
1798,OmniSci,T,T,F,64,1080ti,11,-,8,Q17,T,T,2.0,3.0,6.0,3.0,2.0,F,F,94909.3,9509.16,,11,217068.00999999998,2.5,2487000,3639,8.47677
1799,OmniSci,T,T,F,64,1080ti,11,-,8,Q18,T,T,2.0,2.0,8.0,4.0,3.0,F,T,132592.38999999998,54260.9,,19,121300.12999999999,1,6324000,7895,9.42848
1800,OmniSci,T,T,F,64,1080ti,11,-,8,Q19,T,F,1.0,6.0,10.0,2.0,2.0,F,F,164936.94999999998,90.274,,3,109808.04999999999,1.9,128000,1322,11.70248
1801,OmniSci,T,T,F,64,1080ti,11,-,8,Q20,T,T,2.0,3.0,17.0,5.0,5.0,F,T,119111.11,30.92391,,23,267020.4,1.1,11528000,13565,9.67936
1802,OmniSci,T,T,F,64,1080ti,11,-,8,Q21,T,T,3.0,4.0,16.0,6.0,4.0,F,T,,,,,,,,-,
1803,OmniSci,T,T,F,64,1080ti,11,-,8,Q22,T,T,0.0,0.0,4.0,3.0,2.0,F,T,,,,,,,,-,
1804,OmniSci,T,T,F,64,2080ti,11,-,1,Q1,T,F,0.0,7.0,7.0,1.0,1.0,F,T,24186.42,44.96,,2,29754.79,1,62000,1296,9.71344
1805,OmniSci,T,T,F,64,2080ti,11,-,1,Q2,T,T,8.0,0.0,16.0,10.0,5.0,F,T,2841.73,1816.18,,39,1244.24,21.2,1367000,2294,12.12828
1806,OmniSci,T,T,F,64,2080ti,11,-,1,Q3,T,F,2.0,4.0,10.0,3.0,3.0,F,T,15650.95,212.67,,12,10869.1,0.2,118000,373,10.09452
1807,OmniSci,T,T,F,64,2080ti,11,-,1,Q4,T,T,0.0,3.0,7.0,2.0,2.0,F,T,12459.74,14804.04,,149,2827.0499999999997,0,1055000,1553,11.13294
1808,OmniSci,T,T,F,64,2080ti,11,-,1,Q5,T,F,5.0,4.0,16.0,6.0,6.0,F,T,14702.730000000001,183.199,,147,2844.0099999999998,0,75000,194,9.71068
1809,OmniSci,T,T,F,64,2080ti,11,-,1,Q6,T,F,0.0,4.0,4.0,1.0,1.0,F,F,15383.98,130.624,,1,564.283,0,13000,93,3.82631
1810,OmniSci,T,T,F,64,2080ti,11,-,1,Q7,T,T,5.0,5.0,15.0,6.0,5.0,F,T,16394.59,68.383,,12,9502.74,0.2,32000,125,9.86605
1811,OmniSci,T,T,F,64,2080ti,11,-,1,Q8,T,T,7.0,5.0,19.0,8.0,8.0,T,T,17703.68,283.071,,165,3915.36,0.1,81000,326,10.34385
1812,OmniSci,T,T,F,64,2080ti,11,-,1,Q9,T,T,5.0,6.0,16.0,6.0,6.0,F,T,22211.7,50.464,,12,16119.109999999999,0.3,40000,169,9.94434
1813,OmniSci,T,T,F,64,2080ti,11,-,1,Q10,T,F,3.0,4.0,16.0,4.0,4.0,F,T,15588.050000000001,429.31,,16,32333.27,0.6,100000,354,9.761
1814,OmniSci,T,T,F,64,2080ti,11,-,1,Q11,T,T,4.0,0.0,8.0,6.0,3.0,F,T,2155.22,828.729,,68,1894.0300000000002,0,89000,474,11.12543
1815,OmniSci,T,T,F,64,2080ti,11,-,1,Q12,T,F,1.0,5.0,7.0,2.0,2.0,T,T,11840.23,101.471,,139,1474.58,0,61000,179,9.9835
1816,OmniSci,T,T,F,64,2080ti,11,-,1,Q13,T,T,1.0,0.0,6.0,2.0,2.0,F,T,2048.66,341.372,,139,1968800.0,22.2,1989000,2435,9.78099
1817,OmniSci,T,T,F,64,2080ti,11,-,1,Q14,T,F,1.0,4.0,6.0,2.0,2.0,T,F,13326.140000000001,259.486,,5,917.1129999999999,0,21000,171,9.94975
1818,OmniSci,T,T,F,64,2080ti,11,-,1,Q15,T,T,1.0,4.0,8.0,2.0,2.0,F,T,13499.140000000001,3818.4,,282,2355.06,0,295000,667,10.86216
1819,OmniSci,T,T,F,64,2080ti,11,-,1,Q16,T,T,1.0,0.0,8.0,3.0,3.0,F,T,2163.22,35253.31,,7,1808.1799999999998,0,1734000,1958,11.37756
1820,OmniSci,T,T,F,64,2080ti,11,-,1,Q17,T,T,2.0,3.0,6.0,3.0,2.0,F,F,12239.33,1950.83,,11,4415.94,0.1,324000,594,10.70955
1821,OmniSci,T,T,F,64,2080ti,11,-,1,Q18,T,T,2.0,2.0,8.0,4.0,3.0,F,T,19259.8,14892.05,,17,8400.39,0.1,1296000,1640,11.03458
1822,OmniSci,T,T,F,64,2080ti,11,-,1,Q19,T,F,1.0,6.0,10.0,2.0,2.0,F,F,19903.15,131.359,,3,3078.6699999999996,0.1,22000,129,9.66107
1823,OmniSci,T,T,F,64,2080ti,11,-,1,Q20,T,T,2.0,3.0,17.0,5.0,5.0,F,T,15496.880000000001,5038.2,,23,29553.77,0.3,1646000,2282,11.6897
1824,OmniSci,T,T,F,64,2080ti,11,-,1,Q21,T,T,3.0,4.0,16.0,6.0,4.0,F,T,,,,,,,,-,-
1825,OmniSci,T,T,F,64,2080ti,11,-,1,Q22,T,T,0.0,0.0,4.0,3.0,2.0,F,T,,,,,,,,-,-
1826,OmniSci,T,T,F,64,2080ti,11,-,2,Q1,T,F,0.0,7.0,7.0,1.0,1.0,F,T,48905.810000000005,45.792,,2,59414.25,2.1,73000,1356,9.80393
1827,OmniSci,T,T,F,64,2080ti,11,-,2,Q2,T,T,8.0,0.0,16.0,10.0,5.0,F,T,4708.51,2208.37,,39,4623530.0,52,4894000,5796,11.63675
1828,OmniSci,T,T,F,64,2080ti,11,-,2,Q3,T,F,2.0,4.0,10.0,3.0,3.0,F,T,31001.07,257.279,,12,21230.67,0.4,210000,522,10.32379
1829,OmniSci,T,T,F,64,2080ti,11,-,2,Q4,T,T,0.0,3.0,7.0,2.0,2.0,F,T,24402.56,28083.94,,149,4495.78,0.1,2013000,2515,11.03412
1830,OmniSci,T,T,F,64,2080ti,11,-,2,Q5,T,F,5.0,4.0,16.0,6.0,6.0,F,T,29908.25,183.616,,147,4847.84,0.1,71000,205,10.04597
1831,OmniSci,T,T,F,64,2080ti,11,-,2,Q6,T,F,0.0,4.0,4.0,1.0,1.0,F,F,31832.460000000003,130.72,,1,821.722,0,10000,88,3.56412
1832,OmniSci,T,T,F,64,2080ti,11,-,2,Q7,T,T,5.0,5.0,15.0,6.0,5.0,F,T,34005.119999999995,69.471,,12,18422.22,0.3,37000,127,9.40984
1833,OmniSci,T,T,F,64,2080ti,11,-,2,Q8,T,T,7.0,5.0,19.0,8.0,8.0,T,T,35533.72,284.189,,165,7796.21,0.1,81000,344,10.21951
1834,OmniSci,T,T,F,64,2080ti,11,-,2,Q9,T,T,5.0,6.0,16.0,6.0,6.0,F,T,45000.079999999994,50.944,,12,33703.11,0.6,52000,200,10.13191
1835,OmniSci,T,T,F,64,2080ti,11,-,2,Q10,T,F,3.0,4.0,16.0,4.0,4.0,F,T,30908.34,990.907,,16,64078.46000000001,1.1,161000,472,10.1933
1836,OmniSci,T,T,F,64,2080ti,11,-,2,Q11,T,T,4.0,0.0,8.0,6.0,3.0,F,T,4116.87,1344.95,,30,1246.78,0,121000,491,10.84198
1837,OmniSci,T,T,F,64,2080ti,11,-,2,Q12,T,F,1.0,5.0,7.0,2.0,2.0,T,T,24545.89,100.448,,139,2185.46,0,59000,187,9.54438
1838,OmniSci,T,T,F,64,2080ti,11,-,2,Q13,T,T,1.0,0.0,6.0,2.0,2.0,F,T,3759.56,1130.43,,139,6673550.0,56.3,7340000,7916,10.10406
1839,OmniSci,T,T,F,64,2080ti,11,-,2,Q14,T,F,1.0,4.0,6.0,2.0,2.0,T,F,27361.460000000003,263.167,,5,1481.53,0,19000,169,9.86028
1840,OmniSci,T,T,F,64,2080ti,11,-,2,Q15,T,T,1.0,4.0,8.0,2.0,2.0,F,T,27507.41,454.557,,12,2018.51,0,206000,591,11.32098
1841,OmniSci,T,T,F,64,2080ti,11,-,2,Q16,T,T,1.0,0.0,8.0,3.0,3.0,F,T,2992.62,69703.97,,7,3204.75,0,3429000,3666,10.4855
1842,OmniSci,T,T,F,64,2080ti,11,-,2,Q17,T,T,2.0,3.0,6.0,3.0,2.0,F,F,24181.280000000002,2770.96,,11,20594.97,0.4,613000,898,10.65245
1843,OmniSci,T,T,F,64,2080ti,11,-,2,Q18,T,T,2.0,2.0,8.0,4.0,3.0,F,T,36609.409999999996,27923.63,,17,16108.599999999999,0.2,2507000,2867,10.64517
1844,OmniSci,T,T,F,64,2080ti,11,-,2,Q19,T,F,1.0,6.0,10.0,2.0,2.0,F,F,40470.78,131.904,,3,9240.289999999999,0.2,25000,145,9.81392
1845,OmniSci,T,T,F,64,2080ti,11,-,2,Q20,T,T,2.0,3.0,17.0,5.0,5.0,F,T,30325.399999999998,8158.13,,23,58661.28,0.7,3064000,3696,11.57012
1846,OmniSci,T,T,F,64,2080ti,11,-,2,Q21,T,T,3.0,4.0,16.0,6.0,4.0,F,T,,,,,,,,-,-
1847,OmniSci,T,T,F,64,2080ti,11,-,2,Q22,T,T,0.0,0.0,4.0,3.0,2.0,F,T,,,,,,,,-,-
1848,OmniSci,T,T,F,64,2080ti,11,-,4,Q1,T,F,0.0,7.0,7.0,1.0,1.0,F,T,98418.59999999999,44.896,,2,211388.05,3.6,177000,1119,9.72976
1849,OmniSci,T,T,F,64,2080ti,11,-,4,Q2,T,T,8.0,0.0,16.0,10.0,5.0,F,T,8070.209999999999,4142.88,,39,19071570.0,79.9,19919000,20701,12.45902
1850,OmniSci,T,T,F,64,2080ti,11,-,4,Q3,T,F,2.0,4.0,10.0,3.0,3.0,F,T,63259.979999999996,376.799,,12,42535.54,0.7,423000,926,10.45487
1851,OmniSci,T,T,F,64,2080ti,11,-,4,Q4,T,T,0.0,3.0,7.0,2.0,2.0,F,T,48519.240000000005,55432.8,,149,7839.85,0.1,3854000,4597,11.09984
1852,OmniSci,T,T,F,64,2080ti,11,-,4,Q5,T,F,5.0,4.0,16.0,6.0,6.0,F,T,61036.380000000005,183.519,,147,9294.25,0.2,75000,289,9.80108
1853,OmniSci,T,T,F,64,2080ti,11,-,4,Q6,T,F,0.0,4.0,4.0,1.0,1.0,F,F,62444.34,130.719,,1,1331.99,0,10000,86,3.76572
1854,OmniSci,T,T,F,64,2080ti,11,-,4,Q7,T,T,5.0,5.0,15.0,6.0,5.0,F,T,67449.56000000001,69.44,,12,36438.1,0.6,51000,190,9.54638
1855,OmniSci,T,T,F,64,2080ti,11,-,4,Q8,T,T,7.0,5.0,19.0,8.0,8.0,T,T,70583.91,282.748,,165,18498.41,0.3,89000,420,10.89439
1856,OmniSci,T,T,F,64,2080ti,11,-,4,Q9,T,T,5.0,6.0,16.0,6.0,6.0,F,T,89744.51999999999,51.584,,12,72009.56,1.2,89000,350,9.74252
1857,OmniSci,T,T,F,64,2080ti,11,-,4,Q10,T,F,3.0,4.0,16.0,4.0,4.0,F,T,62688.43,1894.39,,16,124891.58,2.1,289000,869,10.09647
1858,OmniSci,T,T,F,64,2080ti,11,-,4,Q11,T,T,4.0,0.0,8.0,6.0,3.0,F,T,7761.07,2591.95,,22,1437.24,0,190000,640,11.16328
1859,OmniSci,T,T,F,64,2080ti,11,-,4,Q12,T,F,1.0,5.0,7.0,2.0,2.0,T,T,49796.58,101.727,,139,3619.59,0.1,59000,243,9.37719
1860,OmniSci,T,T,F,64,2080ti,11,-,4,Q13,T,T,1.0,0.0,6.0,2.0,2.0,F,T,7553.39,1826.17,,139,25432380.0,77.3,27661000,28246,10.40932
1861,OmniSci,T,T,F,64,2080ti,11,-,4,Q14,T,F,1.0,4.0,6.0,2.0,2.0,T,F,54207.270000000004,263.135,,5,3767.88,0.1,21000,209,9.627
1862,OmniSci,T,T,F,64,2080ti,11,-,4,Q15,T,T,1.0,4.0,8.0,2.0,2.0,F,T,54644.01,469.628,,12,3201.42,0.1,120000,557,11.37391
1863,OmniSci,T,T,F,64,2080ti,11,-,4,Q16,T,T,1.0,0.0,8.0,3.0,3.0,F,T,4737.9800000000005,129336.55,,7,6119.7,0.1,6336000,6682,10.14651
1864,OmniSci,T,T,F,64,2080ti,11,-,4,Q17,T,T,2.0,3.0,6.0,3.0,2.0,F,F,47429.14,5135.49,,11,62336.66,1.1,1215000,1587,10.76451
1865,OmniSci,T,T,F,64,2080ti,11,-,4,Q18,T,T,2.0,2.0,8.0,4.0,3.0,F,T,76302.81,53996.9,,17,31781.780000000002,0.4,4902000,5433,11.6058
1866,OmniSci,T,T,F,64,2080ti,11,-,4,Q19,T,F,1.0,6.0,10.0,2.0,2.0,F,F,81879.0,131.839,,3,25228.58,0.4,41000,225,9.74415
1867,OmniSci,T,T,F,64,2080ti,11,-,4,Q20,T,T,2.0,3.0,17.0,5.0,5.0,F,T,59433.89,16154.42,,23,116670.81,1,5983000,6947,12.3352
1868,OmniSci,T,T,F,64,2080ti,11,-,4,Q21,T,T,3.0,4.0,16.0,6.0,4.0,F,T,,,,,,,,-,-
1869,OmniSci,T,T,F,64,2080ti,11,-,4,Q22,T,T,0.0,0.0,4.0,3.0,2.0,F,T,,,,,,,,-,-
1870,OmniSci,T,T,F,64,2080ti,11,-,8,Q1,T,F,0.0,7.0,7.0,1.0,1.0,F,T,196389.13999999998,44.8,,2,359142.27,6.1,348000,2681,9.50859
1871,OmniSci,T,T,F,64,2080ti,11,-,8,Q2,T,T,8.0,0.0,16.0,10.0,5.0,F,T,15762.84,4731.74,,39,78513730.0,93.6,82879000,82312,11.86179
1872,OmniSci,T,T,F,64,2080ti,11,-,8,Q3,T,F,2.0,4.0,10.0,3.0,3.0,F,T,126702.32,716.41,,12,85199.16,1.5,879000,1646,9.84653
1873,OmniSci,T,T,F,64,2080ti,11,-,8,Q4,T,T,0.0,3.0,7.0,2.0,2.0,F,T,97965.97,110212.43,,149,14788.3,0.1,7594000,8366,11.09197
1874,OmniSci,T,T,F,64,2080ti,11,-,8,Q5,T,F,5.0,4.0,16.0,6.0,6.0,F,T,122539.03,183.487,,147,19516.91,0.3,83000,374,9.92817
1875,OmniSci,T,T,F,64,2080ti,11,-,8,Q6,T,F,0.0,4.0,4.0,1.0,1.0,F,F,125901.1,539.931,,1,2702.6400000000003,0,13000,87,3.7327
1876,OmniSci,T,T,F,64,2080ti,11,-,8,Q7,T,T,5.0,5.0,15.0,6.0,5.0,F,T,136293.65000000002,68.64,,12,73934.93,1.3,91000,228,9.9229
1877,OmniSci,T,T,F,64,2080ti,11,-,8,Q8,T,T,7.0,5.0,19.0,8.0,8.0,T,T,140031.03999999998,283.678,,165,45248.64,0.5,118000,511,10.36928
1878,OmniSci,T,T,F,64,2080ti,11,-,8,Q9,T,T,5.0,6.0,16.0,6.0,6.0,F,T,179946.27,51.135,,12,154120.34,2.6,168000,559,9.1684
1879,OmniSci,T,T,F,64,2080ti,11,-,8,Q10,T,F,3.0,4.0,16.0,4.0,4.0,F,T,123048.11,3755.65,,16,248493.2,2.8,574000,1340,9.83056
